,discovery_accuracies,replication_accuracies
0,0.5033950617283951,0.4766949931942758
1,0.5009259259259259,0.4904577015828885
2,0.5006172839506173,0.4713789751260371
3,0.5074074074074074,0.514857142409876
4,0.4885802469135802,0.507352647657602
5,0.4935185185185185,0.4882668767479048
6,0.5070987654320988,0.5014116300785613
7,0.5021604938271605,0.4904590713376085
8,0.4854938271604938,0.5189196392300883
9,0.5080246913580246,0.5089171032270638
10,0.4978395061728395,0.4985930662233358
11,0.4984567901234568,0.5092321468126589
12,0.5080246913580246,0.4810756644680146
13,0.4962962962962963,0.4857704009311201
14,0.4925925925925926,0.4876436383503144
15,0.4898148148148148,0.4770116022138368
16,0.5126543209876544,0.5035977586116479
17,0.5067901234567901,0.4964043938600549
18,0.5006172839506173,0.5032821279883156
19,0.508641975308642,0.4791987091431519
20,0.5049382716049383,0.5154854684678549
21,0.5058641975308642,0.4907733322062209
22,0.5175925925925926,0.5051592789924241
23,0.5043209876543211,0.4939018519866531
24,0.5043209876543211,0.4917082876422295
25,0.507716049382716,0.4942141560628083
26,0.5191358024691358,0.4985920878271072
27,0.5160493827160494,0.502969432553669
28,0.4891975308641975,0.5154835116753979
29,0.5030864197530864,0.4948387642151188
30,0.4907407407407407,0.4985924791855986
31,0.5212962962962964,0.4788866007462424
32,0.5160493827160494,0.4835787933791536
33,0.5006172839506173,0.5182995317004292
34,0.5108024691358024,0.5114157315155514
35,0.5179012345679013,0.4989049789409996
36,0.507716049382716,0.5042241278771697
37,0.4932098765432098,0.5126641651031896
38,0.4907407407407407,0.4901471586199447
39,0.509567901234568,0.5045346708401136
40,0.4941358024691358,0.4967149368229987
41,0.507716049382716,0.4970254797859426
42,0.4910493827160494,0.5057846698617174
43,0.5117283950617284,0.5073510822236363
44,0.508641975308642,0.5054776491251963
45,0.4941358024691358,0.5064106477687478
46,0.5225308641975308,0.5014069337766642
47,0.5030864197530864,0.5042231494809413
48,0.5024691358024691,0.49171063579317803
49,0.4972222222222222,0.5189210089848082
50,0.4885802469135802,0.5114178839872543
51,0.491358024691358,0.4935870040803037
52,0.4888888888888889,0.5095395589076714
53,0.5061728395061729,0.4901473542991904
54,0.5037037037037038,0.5126672959711209
55,0.5089506172839506,0.5017204119282936
56,0.4941358024691358,0.5145458167299493
57,0.4944444444444445,0.5001569347550604
58,0.4969135802469136,0.4795121872947814
59,0.5089506172839506,0.4935889608727607
60,0.4978395061728395,0.4876436383503144
61,0.5030864197530864,0.4904590713376085
62,0.512962962962963,0.5042208013299927
63,0.487037037037037,0.493587395438795
64,0.5101851851851852,0.4967176763324387
65,0.5200617283950617,0.4795094477853414
66,0.5043209876543211,0.4848323146271801
67,0.4879629629629629,0.5167339020554931
68,0.4981481481481481,0.5039153460274374
69,0.5049382716049382,0.4979702191842367
70,0.5018518518518518,0.5045366276325707
71,0.4944444444444445,0.4954623939712007
72,0.500925925925926,0.5039075188576089
73,0.4978395061728395,0.4857688354971544
74,0.5027777777777778,0.5067247129581145
75,0.5175925925925926,0.5048506928219374
76,0.508641975308642,0.4810789910151918
77,0.5138888888888888,0.479199296180889
78,0.5033950617283951,0.5120411223848447
79,0.5021604938271604,0.5157967941477817
80,0.5058641975308642,0.5004698258689528
81,0.5120370370370371,0.4995305654895386
82,0.5024691358024691,0.5195446387408902
83,0.4817901234567901,0.5089143637176239
84,0.5037037037037038,0.4942155258175284
85,0.4953703703703704,0.5076649517337573
86,0.5123456790123457,0.5120440575735303
87,0.5120370370370371,0.493274308645657
88,0.4987654320987655,0.5054747139365107
89,0.4953703703703704,0.5082838851879421
90,0.5080246913580247,0.4860807482148182
91,0.5061728395061729,0.5079762774136839
92,0.4987654320987654,0.4898350502230352
93,0.5049382716049382,0.4967155238607359
94,0.5043209876543211,0.508601863962223
95,0.5132716049382716,0.503596975894665
96,0.4919753086419753,0.5067239302411316
97,0.487037037037037,0.5029688455159318
98,0.5037037037037038,0.4967149368229987
99,0.5092592592592593,0.5048469749162688
100,0.5092592592592593,0.5201776611007662
101,0.512962962962963,0.5157960114307989
102,0.5058641975308642,0.4970270452199082
103,0.5052469135802469,0.4982821319019005
104,0.5027777777777778,0.5139161209172505
105,0.4879629629629629,0.5073530390160934
106,0.5027777777777778,0.5126688614050865
107,0.5067901234567902,0.5123547962157199
108,0.5043209876543211,0.4867092699520429
109,0.4728395061728395,0.4795133613702557
110,0.4984567901234568,0.5264356790578593
111,0.4990740740740741,0.4829487062079632
112,0.5148148148148148,0.5064129959196964
113,0.4898148148148148,0.5092292116239734
114,0.512962962962963,0.5204870299882358
115,0.4969135802469136,0.5036003024418422
116,0.5027777777777778,0.4970299804085939
117,0.49567901234567896,0.4939006779111789
118,0.4938271604938271,0.4835787933791536
119,0.4858024691358025,0.4954623939712007
120,0.4981481481481481,0.4817032078090108
121,0.4944444444444445,0.5054772577667049
122,0.509567901234568,0.5114141660815857
123,0.5006172839506173,0.4854545746285421
124,0.5064814814814815,0.4895235288638629
125,0.5098765432098765,0.52236300691687
126,0.5120370370370371,0.4951518510082569
127,0.4753086419753086,0.4904602454130828
128,0.5061728395061729,0.5054754966534936
129,0.4941358024691358,0.4938995038357046
130,0.5015432098765432,0.4757596463997759
131,0.5018518518518519,0.4907709840552723
132,0.5055555555555555,0.5032817366298241
133,0.4969135802469136,0.5007829126620909
134,0.5188271604938272,0.499842086848711
135,0.5049382716049382,0.5035952147814537
136,0.5046296296296297,0.5014116300785613
137,0.4987654320987654,0.4895260726940571
138,0.5043209876543211,0.4948389598943645
139,0.5089506172839506,0.5136067520297808
140,0.5058641975308642,0.4898319193551038
141,0.4938271604938271,0.4960889589159682
142,0.5074074074074074,0.511104210156379
143,0.5089506172839506,0.5048477576332517
144,0.5037037037037038,0.4998452177166424
145,0.4919753086419753,0.5042200186130098
146,0.5043209876543211,0.4913963749245657
147,0.5098765432098766,0.4964040025015634
148,0.5030864197530864,0.4851432489486154
149,0.5157407407407408,0.509851667304581
150,0.4907407407407407,0.5039120194802602
151,0.4929012345679013,0.5073508865443905
152,0.5172839506172839,0.4895223547883886
153,0.4950617283950618,0.5060989307303297
154,0.5074074074074074,0.4939008735904246
155,0.5182098765432099,0.4901475499784361
156,0.5015432098765432,0.4932741129664112
157,0.5101851851851852,0.5067251043166059
158,0.5123456790123457,0.4998446306789052
159,0.5216049382716049,0.4741947994718226
160,0.4805555555555556,0.4982782183169863
161,0.4969135802469136,0.4907754846779237
162,0.5067901234567902,0.5114182753457457
163,0.529320987654321,0.5145434685790008
164,0.5027777777777778,0.5095385805114431
165,0.5052469135802469,0.4873295731609477
166,0.4898148148148148,0.4892090723160048
167,0.5043209876543211,0.4635635460523278
168,0.5114197530864197,0.4963985234826835
169,0.500925925925926,0.4845186407963049
170,0.5046296296296297,0.5120424921395648
171,0.5024691358024691,0.5111036231186419
172,0.4959876543209877,0.4870207913112154
173,0.4993827160493827,0.5067237345618859
174,0.500925925925926,0.4910821140559533
175,0.5067901234567901,0.5067252999958516
176,0.4972222222222222,0.4957776332360416
177,0.5166666666666666,0.5226755066722709
178,0.508641975308642,0.4942137647043169
179,0.4984567901234568,0.4867043779709002
180,0.4851851851851852,0.5020338900799233
181,0.5249999999999999,0.499846783150608
182,0.5083333333333333,0.4935881781557779
183,0.5006172839506172,0.4973405233715377
184,0.4679012345679012,0.4888938330511639
185,0.4959876543209877,0.4776360146869015
186,0.5033950617283951,0.4842016404182526
187,0.4993827160493827,0.4923373964171913
188,0.5148148148148148,0.5023461941560785
189,0.5108024691358025,0.5035954104606993
190,0.4969135802469136,0.4935858300048294
191,0.496604938271605,0.5029690411951775
192,0.5058641975308642,0.4873344651420906
193,0.5104938271604939,0.519237030966632
194,0.5012345679012346,0.5048473662747602
195,0.4947530864197531,0.506409865051765
196,0.5052469135802469,0.5126651434994179
197,0.5089506172839506,0.4973420888055034
198,0.4839506172839506,0.5051622141811097
199,0.5003086419753087,0.5198630088736624
200,0.5024691358024691,0.5010950210590004
201,0.4941358024691358,0.4860805525355725
202,0.5166666666666666,0.5139192517851817
203,0.505246913580247,0.49483661174341603
204,0.5092592592592593,0.5079758860551925
205,0.4864197530864197,0.5161087068654455
206,0.4861111111111111,0.5192339000987006
207,0.5108024691358024,0.4832649238690326
208,0.4966049382716049,0.5001536082078833
209,0.5157407407407407,0.5092280375484991
210,0.4808641975308642,0.4857674657424345
211,0.5033950617283951,0.5242415276756984
212,0.5185185185185185,0.4954649378013949
213,0.5135802469135802,0.5098534284177925
214,0.5203703703703704,0.5117299923841638
215,0.5064814814814815,0.5035963888569279
216,0.5108024691358024,0.5045311486136907
217,0.5179012345679013,0.5010940426627719
218,0.5271604938271606,0.4942143517420541
219,0.4987654320987655,0.4967165022569644
220,0.5064814814814815,0.5035975629324022
221,0.4830246913580247,0.5017184551358366
222,0.4833333333333333,0.5007797817941595
223,0.5222222222222221,0.5017153242679052
224,0.4907407407407407,0.500159282906009
225,0.5049382716049382,0.5095403416246543
226,0.4987654320987655,0.4832659022652612
227,0.5098765432098766,0.4948375901396445
228,0.5,0.4892106377499704
229,0.4891975308641976,0.4798242956916909
230,0.5012345679012346,0.5164202282246179
231,0.4984567901234568,0.5057876050504031
232,0.5098765432098766,0.4970284149746282
233,0.4996913580246913,0.5017194335320652
234,0.5327160493827161,0.5067200166562174
235,0.4820987654320987,0.4935891565520064
236,0.5070987654320988,0.4817016423750451
237,0.5120370370370371,0.4885858339184143
238,0.4891975308641976,0.4964028284260892
239,0.4919753086419753,0.5001520427739177
240,0.5157407407407407,0.5067260827128345
241,0.5080246913580246,0.4938979384017389
242,0.5064814814814815,0.4898325063928409
243,0.5030864197530864,0.5051604530678984
244,0.4978395061728395,0.4857660959877145
245,0.5055555555555555,0.4948403296490845
246,0.496604938271605,0.4867053563671287
247,0.5169753086419753,0.4951512639705197
248,0.4854938271604938,0.5073491254311793
249,0.4972222222222222,0.493274308645657
250,0.4984567901234568,0.4954631766881835
251,0.4962962962962964,0.4817063386769422
252,0.5111111111111111,0.5104790149663314
253,0.4969135802469136,0.5020295851365175
254,0.5185185185185186,0.4960901329914426
255,0.5132716049382716,0.4932772438343427
256,0.5101851851851852,0.4951516553290112
257,0.4975308641975309,0.4907723538099923
258,0.4950617283950618,0.4851426619108783
259,0.5157407407407408,0.4863948134041849
260,0.5104938271604937,0.4942137647043169
261,0.5033950617283951,0.5023454114390956
262,0.5256172839506172,0.5020346727969061
263,0.4907407407407408,0.4832629670765756
264,0.4953703703703704,0.5148600775985617
265,0.5055555555555555,0.5170442493391911
266,0.5037037037037038,0.5207987470266539
267,0.5043209876543211,0.5320587178626189
268,0.5145061728395062,0.5070411262984296
269,0.4953703703703704,0.4985934575818272
270,0.5092592592592593,0.4960893502744597
271,0.5003086419753087,0.4920241139448075
272,0.4975308641975309,0.5107907320047496
273,0.5111111111111111,0.5048497144257088
274,0.5021604938271604,0.479197926426169
275,0.4938271604938271,0.5204897694976758
276,0.5030864197530864,0.4913973533207942
277,0.5175925925925926,0.5010940426627719
278,0.5061728395061729,0.4907743106024495
279,0.4802469135802469,0.4985926748648443
280,0.4922839506172839,0.5045342794816222
281,0.4919753086419753,0.4757594507205302
282,0.4922839506172839,0.4964012629921235
283,0.4993827160493827,0.4992174786964005
284,0.492283950617284,0.4679383469486953
285,0.5203703703703704,0.5070348645625669
286,0.5064814814814815,0.5157956200723074
287,0.4919753086419753,0.4948377858188903
288,0.4987654320987654,0.5111024490431676
289,0.4938271604938271,0.4882692248988534
290,0.508641975308642,0.4810746860717861
291,0.5049382716049382,0.5073473643179678
292,0.5055555555555555,0.5007834996998279
293,0.5024691358024691,0.5089153421138524
294,0.5027777777777778,0.4851391396844554
295,0.5175925925925926,0.4964045895393006
296,0.5138888888888888,0.4992196311681034
297,0.5080246913580246,0.4957801770662358
298,0.4864197530864197,0.5129780346133104
299,0.5222222222222221,0.502343063288147
300,0.5231481481481481,0.5123555789327028
301,0.5101851851851852,0.5208008994983567
302,0.49567901234567896,0.4951491114988169
303,0.5200617283950617,0.512042296460319
304,0.4919753086419753,0.5126669046126294
305,0.5104938271604937,0.5048456051615489
306,0.4969135802469136,0.5042215840469755
307,0.49567901234567896,0.507351277902882
308,0.4873456790123457,0.5189239441734939
309,0.5138888888888888,0.4923413100021055
310,0.508641975308642,0.5039106497255403
311,0.5027777777777778,0.4882729428045219
312,0.5108024691358024,0.4707549540114637
313,0.4993827160493826,0.5004692388312157
314,0.4925925925925926,0.5004713913029185
315,0.4975308641975309,0.5126661218956465
316,0.5163580246913579,0.4935852429670922
317,0.4944444444444445,0.4923381791341741
318,0.512962962962963,0.4882664853894134
319,0.5021604938271604,0.4964024370675978
320,0.5070987654320988,0.4998444349996594
321,0.4925925925925926,0.5126692527635779
322,0.5259259259259259,0.4892110291084618
323,0.4947530864197531,0.5070377997512525
324,0.5033950617283951,0.517362228113472
325,0.4919753086419753,0.4979641531276197
326,0.5040123456790123,0.5042247149149068
327,0.5064814814814814,0.4992161089416806
328,0.4904320987654322,0.4935862213633208
329,0.5074074074074073,0.4938989167979674
330,0.5212962962962964,0.4907737235647122
331,0.5,0.5042223667639584
332,0.5052469135802469,0.481388555581907
333,0.5104938271604937,0.5039088886123289
334,0.5067901234567901,0.4860807482148182
335,0.5148148148148148,0.4879580948981724
336,0.5046296296296297,0.4976536101646758
337,0.5179012345679013,0.5107891665707838
338,0.5015432098765432,0.5026616291001651
339,0.5033950617283951,0.5242432887889099
340,0.5191358024691357,0.4842030101729726
341,0.5080246913580246,0.4982813491849177
342,0.5030864197530864,0.4910846578861475
343,0.5117283950617284,0.5120417094225819
344,0.5040123456790123,0.502036042551626
345,0.5061728395061729,0.4854555530247706
346,0.4938271604938272,0.4970315458425596
347,0.5111111111111111,0.5054737355402821
348,0.5006172839506173,0.5001536082078833
349,0.4969135802469136,0.4967157195399816
350,0.5145061728395062,0.4842049669654298
351,0.5003086419753087,0.4929600477770446
352,0.5108024691358024,0.5026567371190223
353,0.4996913580246913,0.5020356511931346
354,0.5108024691358024,0.5048522582559031
355,0.5055555555555555,0.4939016563074074
356,0.5074074074074074,0.4870200085942325
357,0.4975308641975309,0.4901450061482418
358,0.5228395061728395,0.5045362362740793
359,0.4944444444444445,0.5029739331763203
360,0.5089506172839506,0.5145442512959837
361,0.4901234567901235,0.4929620045695017
362,0.5074074074074073,0.4754494947953234
363,0.5018518518518519,0.5010946297005089
364,0.5046296296296297,0.4938975470432475
365,0.5138888888888888,0.4845125747396879
366,0.5141975308641975,0.5004715869821642
367,0.5027777777777778,0.4957776332360416
368,0.508641975308642,0.5045370189910622
369,0.5145061728395062,0.4892067241650562
370,0.5074074074074074,0.4882672681063963
371,0.5123456790123457,0.5001567390758148
372,0.5104938271604939,0.5042182574997984
373,0.4969135802469136,0.5136049909165694
374,0.5027777777777778,0.4985934575818272
375,0.4953703703703704,0.4848305535139688
376,0.5123456790123456,0.5007817385866167
377,0.5043209876543211,0.494835241988696
378,0.5200617283950617,0.4848295751177402
379,0.4984567901234568,0.4879557467472239
380,0.512962962962963,0.4982795880717063
381,0.4966049382716049,0.5032813452713327
382,0.5135802469135802,0.5001547822833576
383,0.4966049382716049,0.5045333010853936
384,0.5012345679012346,0.4810774255812261
385,0.5012345679012346,0.5023499120617471
386,0.4901234567901235,0.502034085759169
387,0.5040123456790123,0.4913971576415485
388,0.5092592592592593,0.5167364458856873
389,0.491358024691358,0.4948364160641703
390,0.5148148148148148,0.5123575357251599
391,0.4987654320987655,0.5076627992620544
392,0.4935185185185185,0.5067249086373602
393,0.4975308641975309,0.5076645603752659
394,0.500925925925926,0.5060971696171184
395,0.5089506172839506,0.5020309548912375
396,0.5098765432098765,0.4964024370675978
397,0.5,0.5020323246459575
398,0.5185185185185185,0.4935860256840751
399,0.5339506172839505,0.5104774495323657
400,0.512962962962963,0.5001614353777117
401,0.5157407407407408,0.5139200345021646
402,0.4898148148148148,0.4935883738350236
403,0.4867283950617284,0.5039069318198718
404,0.4762345679012346,0.5107889708915381
405,0.5030864197530864,0.4851405094391754
406,0.500925925925926,0.4985922835063529
407,0.4950617283950618,0.5054760836912306
408,0.4947530864197531,0.4995315438857672
409,0.5021604938271604,0.5042219754054669
410,0.5003086419753087,0.4989073270919481
411,0.5092592592592593,0.4935871997595493
412,0.5126543209876543,0.4926514616065579
413,0.4891975308641976,0.4948377858188903
414,0.5027777777777778,0.5023442373636213
415,0.491358024691358,0.4926497004933465
416,0.4805555555555555,0.4992180657341376
417,0.483641975308642,0.4957791986700073
418,0.4910493827160494,0.5117254917615124
419,0.5101851851851852,0.4998450220373967
420,0.5074074074074074,0.4976522404099559
421,0.5237654320987655,0.4939008735904246
422,0.4919753086419753,0.5089143637176239
423,0.4839506172839506,0.5051649536905497
424,0.5064814814814815,0.4957756764435845
425,0.5098765432098766,0.5014065424181728
426,0.5123456790123457,0.5023469768730613
427,0.491358024691358,0.47951042618156997
428,0.5033950617283951,0.5136081217845008
429,0.5092592592592593,0.5157940546383417
430,0.487037037037037,0.5145434685790008
431,0.5058641975308642,0.5029690411951775
432,0.4888888888888889,0.5010965864929662
433,0.5160493827160494,0.4992186527718748
434,0.4845679012345679,0.5048489317087259
435,0.5033950617283951,0.4985920878271072
436,0.4993827160493827,0.5070407349399382
437,0.4916666666666667,0.4857666830254516
438,0.5132716049382716,0.4982801751094434
439,0.5111111111111111,0.5114161228740428
440,0.5231481481481481,0.4892114204669533
441,0.5141975308641975,0.4935889608727607
442,0.4867283950617284,0.4851438359863526
443,0.4969135802469136,0.5117307751011466
444,0.5003086419753087,0.494838568535873
445,0.5132716049382716,0.4920248966617903
446,0.5138888888888888,0.4773241019692377
447,0.4993827160493827,0.4989036091862796
448,0.5064814814814815,0.5039114324425231
449,0.4685185185185186,0.4863944220456934
450,0.5083333333333333,0.4860770303091497
451,0.5132716049382715,0.4826371848487908
452,0.4996913580246913,0.5189247268904768
453,0.5043209876543211,0.4926493091348551
454,0.5074074074074074,0.5111034274393962
455,0.4996913580246914,0.4979631747313911
456,0.5074074074074074,0.532685087128141
457,0.5067901234567901,0.4992161089416806
458,0.5,0.5211141819707404
459,0.5179012345679013,0.496400284595895
460,0.508641975308642,0.5014090862483671
461,0.5231481481481481,0.5023463898353242
462,0.492283950617284,0.503910845404786
463,0.4891975308641976,0.5014094776068585
464,0.5080246913580246,0.4985926748648443
465,0.4891975308641976,0.5001590872267633
466,0.4932098765432099,0.5045372146703079
467,0.475,0.4923364180209627
468,0.5012345679012346,0.500781542907371
469,0.5169753086419753,0.5073497124689164
470,0.5009259259259259,0.5048497144257088
471,0.5040123456790123,0.5039083015745918
472,0.4953703703703704,0.5217403555570166
473,0.4987654320987655,0.515172968712454
474,0.5083333333333333,0.5032870199694583
475,0.500925925925926,0.5107909276839953
476,0.5108024691358025,0.5114182753457457
477,0.5157407407407407,0.4766979283829616
478,0.5157407407407408,0.503282519346807
479,0.5120370370370371,0.4876444210672972
480,0.4962962962962963,0.4851448143825811
481,0.5043209876543211,0.4851405094391754
482,0.5012345679012346,0.4998446306789052
483,0.4972222222222222,0.50140575970119
484,0.4959876543209877,0.5120421007810733
485,0.4811728395061728,0.5020303678535004
486,0.4839506172839506,0.518612814172813
487,0.512962962962963,0.4992163046209263
488,0.5018518518518518,0.4917094617177037
489,0.5061728395061729,0.499221196602069
490,0.5030864197530864,0.4954639594051664
491,0.4944444444444445,0.4954647421221493
492,0.4848765432098766,0.5295598938948858
493,0.4950617283950618,0.498908109808931
494,0.5055555555555555,0.497029197691611
495,0.5151234567901235,0.502347172552307
496,0.5256172839506172,0.5201721820818863
497,0.5092592592592593,0.5035954104606993
498,0.5268518518518519,0.5326919359017408
499,0.47592592592592603,0.5029698239121604
