,discovery_accuracies,replication_accuracies
500,0.5049382716049382,0.5010942383420176
501,0.5083333333333333,0.485141487835404
502,0.5135802469135802,0.480138752239549
503,0.4975308641975309,0.4870200085942325
504,0.5015432098765432,0.4926504832103293
505,0.4944444444444444,0.4967153281814901
506,0.525,0.4826373805280365
507,0.5037037037037038,0.49077117973451795
508,0.4953703703703704,0.494838568535873
509,0.4910493827160494,0.4913993101132513
510,0.4978395061728396,0.4929622002487475
511,0.5018518518518519,0.4838891406628517
512,0.5126543209876544,0.5192337044194549
513,0.4953703703703704,0.5023493250240099
514,0.4888888888888889,0.518925900965951
515,0.4996913580246913,0.489835832940018
516,0.4851851851851852,0.4929641570412046
517,0.4858024691358025,0.5029729547800917
518,0.5058641975308642,0.501097369209949
519,0.491358024691358,0.491398136037777
520,0.507716049382716,0.4888961812021124
521,0.4888888888888889,0.5010940426627719
522,0.4947530864197531,0.51047862360784
523,0.5067901234567901,0.4951522423667482
524,0.5009259259259259,0.5010936513042805
525,0.484567901234568,0.4848284010422659
526,0.5148148148148148,0.4979674796747967
527,0.5037037037037037,0.4876436383503144
528,0.4907407407407408,0.5092288202654821
529,0.5104938271604939,0.4973409147300292
530,0.5055555555555555,0.5073485383934421
531,0.5024691358024691,0.5054741268987736
532,0.4993827160493827,0.4798287963143423
533,0.4904320987654322,0.49420965544015705
534,0.4882716049382716,0.4870176604432839
535,0.5175925925925926,0.4698170633867694
536,0.5141975308641975,0.4838926628892745
537,0.4916666666666667,0.5042249105941526
538,0.5018518518518518,0.5014041942672243
539,0.4941358024691358,0.5114196451004656
540,0.5219135802469136,0.5029690411951775
541,0.4854938271604938,0.5082881901313477
542,0.4854938271604938,0.519237030966632
543,0.5015432098765432,0.4857686398179088
544,0.5061728395061729,0.5142348824085141
545,0.5006172839506173,0.5220520725954347
546,0.49567901234567896,0.4973397406545549
547,0.4867283950617284,0.5076626035828087
548,0.5108024691358025,0.5039120194802602
549,0.5055555555555555,0.5007817385866167
550,0.4972222222222222,0.5198598780057311
551,0.4888888888888889,0.4888953984851295
552,0.5089506172839506,0.4835744884357479
553,0.5194444444444444,0.4960883718782311
554,0.5012345679012346,0.5117274485539696
555,0.5114197530864197,0.5007813472281252
556,0.5135802469135803,0.5092268634730248
557,0.5,0.5151700335237683
558,0.5123456790123457,0.4982807621471805
559,0.5231481481481481,0.5189255096074596
560,0.5138888888888888,0.4942145474212998
561,0.4981481481481481,0.5082883858105934
562,0.4910493827160494,0.5148596862400703
563,0.4969135802469136,0.5020338900799233
564,0.5015432098765432,0.5120407310263533
565,0.5154320987654322,0.497965914240831
566,0.5043209876543211,0.5057866266541745
567,0.5074074074074073,0.5098551895310037
568,0.5132716049382716,0.4939016563074074
569,0.4984567901234568,0.4960897416329511
570,0.5015432098765432,0.4982799794301976
571,0.4947530864197531,0.5082870160558735
572,0.4935185185185185,0.4895235288638629
573,0.4941358024691358,0.5151706205615055
574,0.5098765432098765,0.4929629829657303
575,0.5179012345679013,0.5095381891529516
576,0.5009259259259259,0.5070409306191839
577,0.4978395061728396,0.5054721701063165
578,0.5015432098765432,0.5026600636661994
579,0.4947530864197531,0.5017190421735738
580,0.5148148148148148,0.4920243096240532
581,0.5064814814814815,0.4901461802237162
582,0.4929012345679013,0.5026586939114794
583,0.5061728395061729,0.5079790169231239
584,0.5160493827160494,0.492963178644976
585,0.5009259259259259,0.5045342794816222
586,0.5182098765432099,0.4979690451087624
587,0.5126543209876543,0.4748188205863959
588,0.4925925925925926,0.4904582886206257
589,0.4885802469135802,0.4989055659787367
590,0.5,0.4863944220456934
591,0.4922839506172839,0.5101620145882791
592,0.4984567901234568,0.4945252860634893
593,0.5043209876543211,0.5042209970092384
594,0.4981481481481481,0.4948405253283302
595,0.5070987654320988,0.503593649347488
596,0.5163580246913579,0.5026600636661994
597,0.4981481481481482,0.5060983436925925
598,0.5037037037037038,0.4888928546549353
599,0.5135802469135802,0.4873309429156677
600,0.508641975308642,0.4873309429156677
601,0.4993827160493827,0.4979682623917796
602,0.5006172839506173,0.4939020476658989
603,0.4969135802469136,0.4982803707886891
604,0.5006172839506173,0.5029717807046175
605,0.500925925925926,0.49702450138971394
606,0.5166666666666666,0.5142323385783198
607,0.5067901234567902,0.5048456051615489
608,0.4996913580246914,0.4982811535056719
609,0.5092592592592593,0.4801371868055833
610,0.5033950617283951,0.4904610281300657
611,0.5064814814814815,0.4826418811506879
612,0.508641975308642,0.4998440436411681
613,0.4996913580246913,0.4957748937266017
614,0.5089506172839506,0.5045344751608679
615,0.4916666666666667,0.5014059553804356
616,0.5049382716049382,0.4835795760961365
617,0.5003086419753087,0.4820119896587433
618,0.5015432098765432,0.5104805804002971
619,0.4771604938271605,0.5158016861289244
620,0.5009259259259259,0.5170450320561741
621,0.4975308641975309,0.517049141320334
622,0.5225308641975308,0.4976508706552358
623,0.4996913580246914,0.5014069337766642
624,0.4851851851851852,0.4973395449753092
625,0.5024691358024691,0.5029721720631088
626,0.4959876543209877,0.4967141541060159
627,0.5098765432098766,0.5032870199694583
628,0.4935185185185185,0.5142315558613371
629,0.5104938271604937,0.509851667304581
630,0.5055555555555555,0.4848280096837745
631,0.5160493827160494,0.4913957878868285
632,0.4987654320987655,0.502344433042867
633,0.5003086419753087,0.4982827189396376
634,0.4904320987654321,0.4895202023166857
635,0.5126543209876544,0.5104776452116114
636,0.5080246913580246,0.4973397406545549
637,0.508641975308642,0.4716944100701237
638,0.5148148148148148,0.5007840867375651
639,0.5006172839506173,0.4976547842401501
640,0.507716049382716,0.5057852568994545
641,0.4932098765432099,0.503285258856247
642,0.4929012345679013,0.4951534164422226
643,0.4959876543209877,0.497654197202413
644,0.5138888888888888,0.5107913190424866
645,0.5040123456790123,0.5111065583073275
646,0.5098765432098765,0.5104794063248228
647,0.508641975308642,0.5048454094823032
648,0.4978395061728395,0.5067252999958516
649,0.4904320987654321,0.4816994899033423
650,0.5040123456790123,0.5157958157515531
651,0.49567901234567896,0.4792008616148548
652,0.5061728395061729,0.4973401320130463
653,0.508641975308642,0.4935895479104978
654,0.5070987654320988,0.4932774395135884
655,0.4944444444444445,0.4848248788158431
656,0.5259259259259259,0.5107928844764524
657,0.5024691358024691,0.5117296010256723
658,0.491358024691358,0.5107917104009779
659,0.4910493827160494,0.4873342694628448
660,0.5111111111111111,0.4976518490514644
661,0.508641975308642,0.5095395589076714
662,0.5114197530864197,0.4976512620137273
663,0.5172839506172839,0.4798231216162167
664,0.5209876543209877,0.5007817385866167
665,0.4947530864197531,0.4935913090237093
666,0.5246913580246914,0.4998452177166424
667,0.4879629629629629,0.5007833040205822
668,0.508641975308642,0.4989045875825082
669,0.4975308641975309,0.5032829107052984
670,0.5012345679012347,0.5198667267793309
671,0.508641975308642,0.4973424801639949
672,0.4972222222222222,0.5007840867375651
673,0.4990740740740741,0.5098526457008096
674,0.4796296296296296,0.5173606626795063
675,0.5015432098765432,0.5029715850253718
676,0.4858024691358025,0.5060979523341012
677,0.4891975308641975,0.5123547962157199
678,0.4882716049382716,0.5064137786366791
679,0.5058641975308642,0.5279936772122126
680,0.5225308641975308,0.5073497124689164
681,0.5015432098765432,0.4964032197845806
682,0.5080246913580246,0.4970262625029254
683,0.4987654320987655,0.5079766687721754
684,0.4959876543209877,0.4870178561225297
685,0.5037037037037038,0.4985905223931415
686,0.507716049382716,0.5082881901313477
687,0.4932098765432099,0.5114186667042371
688,0.4947530864197531,0.48858465984294
689,0.5083333333333333,0.504225301952644
690,0.5033950617283951,0.5051639752943211
691,0.5135802469135803,0.5023448244013585
692,0.5169753086419753,0.5020317376082204
693,0.5018518518518518,0.5167339020554931
694,0.5166666666666666,0.486707900197323
695,0.5126543209876544,0.494839351252856
696,0.4975308641975309,0.5114186667042371
697,0.4953703703703704,0.4992190441303662
698,0.5070987654320988,0.5017237384754708
699,0.5012345679012346,0.5117254917615124
700,0.5009259259259259,0.4892077025612848
701,0.5175925925925926,0.5035985413286308
702,0.4910493827160494,0.5026592809492165
703,0.5145061728395062,0.5064120175234679
704,0.5033950617283951,0.5032850631770013
705,0.5027777777777778,0.4895207893544229
706,0.4922839506172839,0.4795125786532728
707,0.5126543209876543,0.5014081078521385
708,0.4975308641975309,0.5132913170856942
709,0.4993827160493828,0.4957809597832187
710,0.5160493827160494,0.482637771886528
711,0.5305555555555556,0.5076639733375288
712,0.4885802469135802,0.5092284289069906
713,0.5012345679012346,0.4957780245945329
714,0.508641975308642,0.5064118218442221
715,0.5,0.5123565573289313
716,0.5169753086419753,0.4904606367715743
717,0.4929012345679013,0.5079772558099125
718,0.4975308641975309,0.4985928705440901
719,0.4932098765432099,0.516736641564933
720,0.5024691358024691,0.4954623939712007
721,0.4929012345679013,0.5020346727969061
722,0.4929012345679013,0.466999086569281
723,0.5012345679012346,0.516108315506954
724,0.4876543209876543,0.4873356392175648
725,0.4975308641975309,0.4951532207629769
726,0.4990740740740741,0.5026598679869536
727,0.4898148148148148,0.5042243235564154
728,0.4975308641975309,0.4873327040288791
729,0.4938271604938271,0.4998413041317281
730,0.4984567901234568,0.5161089025446912
731,0.4777777777777778,0.5026600636661994
732,0.4858024691358025,0.4917116141894066
733,0.4919753086419753,0.4779506669140052
734,0.4962962962962963,0.5039092799708202
735,0.4901234567901235,0.5023475639107984
736,0.5067901234567902,0.4932737216079198
737,0.4932098765432098,0.5070376040720068
738,0.4947530864197531,0.5045342794816222
739,0.4962962962962964,0.5010916945118233
740,0.5046296296296297,0.4957756764435845
741,0.5138888888888888,0.5167364458856873
742,0.4972222222222222,0.5026614334209194
743,0.5148148148148148,0.505471778747825
744,0.5092592592592593,0.4851436403071068
745,0.4987654320987655,0.5039120194802602
746,0.4981481481481482,0.5123553832534571
747,0.4901234567901235,0.4985915007893701
748,0.4981481481481481,0.5073497124689164
749,0.4780864197530864,0.5198641829491366
750,0.4975308641975309,0.4960895459537054
751,0.5030864197530864,0.4992180657341376
752,0.4919753086419753,0.490772549489238
753,0.5018518518518519,0.4810746860717861
754,0.5012345679012346,0.4932747000041484
755,0.4922839506172839,0.495151068291274
756,0.5191358024691357,0.4913965706038114
757,0.5117283950617284,0.4951518510082569
758,0.4966049382716049,0.490148332695419
759,0.5114197530864197,0.5057827130692603
760,0.4959876543209877,0.4998461961128709
761,0.5033950617283951,0.4882709860120648
762,0.5083333333333333,0.4863928566117278
763,0.4993827160493827,0.5092266677937791
764,0.4962962962962963,0.5004698258689528
765,0.4932098765432098,0.495776654839813
766,0.5015432098765432,0.5117280355917067
767,0.5148148148148148,0.5042229538016956
768,0.4941358024691358,0.5142360564839883
769,0.5101851851851852,0.5079772558099125
770,0.5163580246913579,0.49734306720173205
771,0.5123456790123457,0.5061008875227868
772,0.5132716049382716,0.4895211807129143
773,0.4925925925925926,0.5001586958682718
774,0.5027777777777778,0.49953369635747
775,0.4996913580246913,0.5032883897241783
776,0.5027777777777778,0.5092309727371848
777,0.487037037037037,0.500155173641849
778,0.4993827160493826,0.5142323385783198
779,0.5074074074074074,0.5086028423584514
780,0.5135802469135802,0.5092270591522705
781,0.4922839506172839,0.4920211787561218
782,0.5033950617283951,0.5095413200208829
783,0.4882716049382716,0.5095372107567229
784,0.4978395061728395,0.4913977446792857
785,0.5154320987654322,0.5114163185532885
786,0.4938271604938271,0.5101690590411248
787,0.5009259259259259,0.5017225643999965
788,0.4922839506172839,0.5236198547120736
789,0.4941358024691358,0.5145448383337208
790,0.4944444444444445,0.4835825112848221
791,0.5104938271604939,0.5161079241484626
792,0.5021604938271604,0.4957774375567959
793,0.4938271604938271,0.4816977287901309
794,0.4969135802469136,0.4960889589159682
795,0.4910493827160494,0.4973405233715377
796,0.5064814814814815,0.4888981379945695
797,0.4947530864197531,0.5204893781391843
798,0.5033950617283951,0.5079758860551925
799,0.4907407407407407,0.5114178839872543
800,0.4993827160493826,0.5032876070071954
801,0.5185185185185186,0.4801381652018119
802,0.4910493827160494,0.4951545905176968
803,0.530246913580247,0.5126680786881037
804,0.492283950617284,0.4895202023166857
805,0.4987654320987655,0.4832643368312956
806,0.5330246913580248,0.5082911253200334
807,0.5043209876543211,0.4951528294044855
808,0.4910493827160494,0.5086038207546801
809,0.5148148148148148,0.4989065443749653
810,0.5126543209876544,0.4898342675060524
811,0.5049382716049383,0.4885799635410429
812,0.4888888888888889,0.5073514735821278
813,0.5098765432098765,0.4954653291598864
814,0.4916666666666667,0.5208007038191109
815,0.5111111111111111,0.4860799654978354
816,0.5037037037037037,0.5029700195914061
817,0.5055555555555555,0.5042223667639584
818,0.4864197530864198,0.4920233312278246
819,0.5268518518518519,0.5042247149149068
820,0.4996913580246914,0.4998452177166424
821,0.5351851851851852,0.4998418911694653
822,0.5160493827160494,0.5126698398013152
823,0.5154320987654322,0.4898321150343496
824,0.4867283950617284,0.4876453994635258
825,0.5037037037037038,0.5154860555055921
826,0.5209876543209877,0.4979682623917796
827,0.4978395061728394,0.5039102583670488
828,0.5175925925925926,0.5195481609673129
829,0.5003086419753087,0.502968062798949
830,0.5200617283950617,0.5107895579292752
831,0.5,0.4860821179695382
832,0.5111111111111111,0.5336274783754866
833,0.5098765432098766,0.4979668926370596
834,0.5033950617283951,0.5098502975498611
835,0.509567901234568,0.5042200186130098
836,0.4962962962962964,0.494528221252175
837,0.5003086419753087,0.5092247110013219
838,0.5024691358024691,0.4985930662233358
839,0.4932098765432099,0.5111059712695905
840,0.5098765432098766,0.5073459945632478
841,0.4987654320987655,0.4942133733458255
842,0.4938271604938271,0.4870190301980039
843,0.4975308641975309,0.5032840847807727
844,0.5330246913580248,0.4898368113362466
845,0.4941358024691358,0.48139129509134704
846,0.487037037037037,0.497340327692292
847,0.5243827160493827,0.5079756903759468
848,0.5043209876543211,0.4860805525355725
849,0.4922839506172839,0.4951534164422226
850,0.5185185185185186,0.4964047852185463
851,0.4932098765432098,0.5039084972538375
852,0.4996913580246913,0.5017192378528195
853,0.5138888888888888,0.4995297827725558
854,0.5089506172839506,0.4967141541060159
855,0.5219135802469136,0.5098547981725123
856,0.5033950617283951,0.5120403396678619
857,0.5040123456790124,0.4995280216593444
858,0.5080246913580246,0.5107919060802237
859,0.4817901234567901,0.5098563636064781
860,0.5172839506172839,0.4948354376679417
861,0.4876543209876543,0.4795125786532728
862,0.5166666666666666,0.5151727730332083
863,0.5228395061728395,0.5029731504593374
864,0.4919753086419753,0.5289346987048382
865,0.5114197530864197,0.5126671002918752
866,0.491358024691358,0.487957703539681
867,0.4799382716049383,0.4945241119880151
868,0.5308641975308642,0.4823291857160412
869,0.507716049382716,0.483579184737645
870,0.512962962962963,0.4954666989146064
871,0.5064814814814815,0.4995288043763272
872,0.4987654320987655,0.4920243096240532
873,0.4969135802469136,0.5042176704620613
874,0.5148148148148148,0.5086001028490115
875,0.5040123456790123,0.5061001048058039
876,0.5055555555555555,0.4748213644165902
877,0.4947530864197531,0.5148563596928931
878,0.5024691358024691,0.5136067520297808
879,0.5049382716049383,0.4970295890501025
880,0.5061728395061729,0.5007833040205822
881,0.4990740740740741,0.4998430652449395
882,0.4959876543209877,0.5114188623834828
883,0.5024691358024691,0.5061016702397697
884,0.5027777777777778,0.4954674816315892
885,0.4805555555555555,0.5042200186130098
886,0.5108024691358024,0.4842024231352355
887,0.5216049382716049,0.4779471446875824
888,0.4978395061728395,0.4964010673128778
889,0.500925925925926,0.494525481742735
890,0.5080246913580246,0.5035975629324022
891,0.5077160493827161,0.5114151444778143
892,0.5216049382716049,0.4926485264178722
893,0.5058641975308642,0.4957768505190587
894,0.5179012345679013,0.5004706085859356
895,0.4922839506172839,0.5289378295727696
896,0.5,0.5073522562991106
897,0.5012345679012346,0.4939053742130759
898,0.5191358024691357,0.5161075327899712
899,0.5166666666666666,0.5029729547800917
900,0.5265432098765432,0.5029739331763203
901,0.4993827160493827,0.4992176743756462
902,0.5194444444444445,0.496714741143753
903,0.4944444444444444,0.4957768505190587
904,0.5234567901234568,0.494838568535873
905,0.5046296296296295,0.4901448104689962
906,0.5246913580246914,0.5054727571440536
907,0.509567901234568,0.4979665012785682
908,0.4864197530864198,0.4845160969661107
909,0.4929012345679013,0.5085995158112744
910,0.5179012345679013,0.5151698378445226
911,0.5132716049382716,0.5045352578778508
912,0.4910493827160494,0.496713371389033
913,0.5018518518518518,0.4888934416926725
914,0.5104938271604939,0.4932754827211312
915,0.5200617283950617,0.5089124069251667
916,0.508641975308642,0.4917071135667552
917,0.4780864197530864,0.4992178700548919
918,0.5182098765432099,0.5051629968980926
919,0.5120370370370371,0.4923379834549284
920,0.5030864197530864,0.5048485403502345
921,0.5163580246913579,0.4910846578861475
922,0.5040123456790123,0.4876432469918229
923,0.5046296296296297,0.4970297847293482
924,0.512962962962963,0.4904578972621343
925,0.5132716049382715,0.5123555789327028
926,0.5009259259259259,0.4976532188061844
927,0.5012345679012346,0.4879580948981724
928,0.5024691358024691,0.5045356492363422
929,0.4901234567901235,0.4876432469918229
930,0.5092592592592593,0.5126649478201724
931,0.479320987654321,0.5001559563588319
932,0.4938271604938271,0.5048495187464631
933,0.5006172839506173,0.4935862213633208
934,0.5064814814814815,0.497968653750271
935,0.5080246913580247,0.5092278418692533
936,0.4833333333333333,0.4898364199777552
937,0.5265432098765432,0.4926489177763637
938,0.5058641975308642,0.4935883738350236
939,0.5120370370370371,0.4976530231269387
940,0.4888888888888889,0.4885813332957629
941,0.5061728395061729,0.4995307611687842
942,0.5206790123456789,0.486392660932482
943,0.507716049382716,0.4748217557750816
944,0.4867283950617284,0.5064120175234679
945,0.5141975308641975,0.5060983436925925
946,0.5092592592592593,0.4901438320727676
947,0.4944444444444445,0.5073530390160934
948,0.4947530864197531,0.4995295870933101
949,0.4935185185185185,0.4848309448724602
950,0.5135802469135802,0.4832651195482783
951,0.4811728395061728,0.4857647262329945
952,0.4953703703703704,0.5048454094823032
953,0.507716049382716,0.48514011808068397
954,0.5151234567901235,0.5042227581224499
955,0.5,0.4845125747396879
956,0.5037037037037038,0.4982774356000034
957,0.508641975308642,0.4870160950093182
958,0.509567901234568,0.493274308645657
959,0.5123456790123457,0.4998438479619224
960,0.4966049382716049,0.5179885973789939
961,0.5188271604938272,0.5101690590411248
962,0.5166666666666666,0.4985954143742843
963,0.4861111111111111,0.4985936532610729
964,0.5037037037037038,0.4901465715822076
965,0.4953703703703704,0.5211157474047061
966,0.5080246913580246,0.497656936711853
967,0.5040123456790124,0.4879575078604353
968,0.4898148148148148,0.5082862333388907
969,0.5163580246913579,0.4970299804085939
970,0.4762345679012346,0.5086002985282573
971,0.5135802469135802,0.5161067500729883
972,0.5006172839506173,0.5064106477687478
973,0.5027777777777778,0.5114180796665
974,0.5070987654320988,0.5023469768730613
975,0.4932098765432098,0.4964018500298607
976,0.4867283950617284,0.5029715850253718
977,0.5046296296296297,0.5076614295073345
978,0.5169753086419753,0.510793080155698
979,0.5064814814814815,0.5017198248905566
980,0.5092592592592593,0.4688756505356524
981,0.4953703703703704,0.4885858339184143
982,0.5080246913580246,0.5167321409422817
983,0.5089506172839506,0.5082879944521019
984,0.4947530864197531,0.4939032217413731
985,0.4879629629629629,0.5004663036425301
986,0.4975308641975309,0.4967186547286673
987,0.4941358024691358,0.5001563477173233
988,0.4910493827160494,0.5148590992023331
989,0.4854938271604938,0.5014108473615785
990,0.4891975308641976,0.5001561520380776
991,0.5274691358024691,0.5014063467389271
992,0.5135802469135802,0.505471778747825
993,0.5003086419753087,0.4910840708484104
994,0.5052469135802469,0.5045356492363422
995,0.4762345679012345,0.5182971835494806
996,0.5040123456790123,0.4845151185698822
997,0.5191358024691358,0.4863889430268136
998,0.5089506172839506,0.5029725634216003
999,0.4993827160493827,0.4939030260621273
